Title,Trivia,Words
Great Sand Dunes National Park,"Great Sand Dunes protects the tallest sand dunes in North America.

Sandboarding down the dunes has become a popular activity for park visitors.

Alpine peaks rise dramatically just beyond the park's massive sand dunes.

Medano Creek flows seasonally at the base of the dunes, creating a unique beach-like setting.

Wind has shaped and piled the park's sand into towering dunes over thousands of years.

Medano Creek's flow varies dramatically depending on snowmelt from nearby mountains.

Grassland surrounds portions of the dune field at lower elevations.

The park protects a rare and unusual ecosystem combining desert dunes and alpine mountains.

Dramatic elevation changes exist between the valley floor dunes and the surrounding peaks.

The Ord's kangaroo rat is specially adapted to survive within the sandy dune habitat.

Medano Creek's seasonal flow typically peaks in late spring before drying up in summer.

The stark contrast between towering dunes and snow-capped peaks defines the park's scenery.

Wind constantly reshapes small ripple patterns across the surface of the dunes.

The vast dune field spans several square miles within the surrounding mountain valley.",TALLESTDUNE,SANDBOARDING,ALPINE,CREEK,WINDBLOWN,MEDANO,GRASSLAND,ECOSYSTEM,ELEVATION,KANGAROORAT,SEASONAL,CONTRAST,RIPPLE,VAST
Great Smoky Mountains National Park,"The Great Smoky Mountains get their name from the natural fog that often blankets the peaks.

The park hosts one of the best-known synchronous firefly displays in North America each summer.

Great Smoky Mountains National Park has extraordinary biodiversity, including thousands of documented species.

Black bears are a well-known and closely monitored resident of the Great Smoky Mountains.

A section of the Appalachian Trail runs directly through the heart of the park.

Persistent mist and haze give the Smoky Mountains their distinctive bluish appearance.

Extensive historic logging shaped the landscape before much of the area became protected.

The park is considered a global hotspot for salamander diversity.

Newfound Gap offers one of the park's most popular mountain overlooks.

A long, forested ridge line forms the backbone of the Great Smoky Mountains.

Cades Cove is a historic valley popular for its wildlife viewing and pioneer-era buildings.

Spring wildflower blooms draw many visitors to the Smokies each year.

Elk were reintroduced to the Great Smoky Mountains after being absent for over a century.

Great Smoky Mountains is consistently the most visited national park in the United States.",SMOKY,SYNCHRONOUS,BIODIVERSITY,BLACKBEAR,APPALACHIAN,MIST,LOGGING,SALAMANDER,OVERLOOK,RIDGE,CADES,WILDFLOWER,ELK,VISITED
Guadalupe Mountains National Park,"Guadalupe Peak is the highest point in the entire state of Texas.

The Guadalupe Mountains formed from an ancient fossilized coral reef.

Guadalupe Mountains National Park contains one of the best-preserved fossil reefs in the world.

Guadalupe Peak, the park's highest point, rises over 8,700 feet above sea level.

The park sits at the edge of the Chihuahuan Desert.

McKittrick Canyon is famous for its vivid fall foliage display in the desert landscape.

Steep canyons cut through the Guadalupe Mountains' rugged limestone terrain.

Much of the park's rock is limestone formed from the ancient reef.

Large sections of the park are managed as protected wilderness.

The park's elevation varies dramatically, creating several distinct desert and mountain ecosystems.

The fossil reef here formed roughly 265 million years ago in an ancient inland sea.

The Guadalupe Mountains date back to the Permian geologic period.

Hiking to Guadalupe Peak is a popular, challenging goal for park visitors.

Guadalupe Mountains remains one of the more isolated and lightly visited national parks.",GUADALUPEPEAK,REEF,FOSSIL,HIGHESTPOINT,DESERT,MCKITTRICK,CANYON,LIMESTONE,WILDERNESS,ELEVATION,ANCIENT,PERMIAN,HIKING,ISOLATED
Haleakalā National Park,"Haleakala is a massive shield volcano that makes up most of East Maui.

Watching sunrise from Haleakala's summit is one of the park's most famous experiences.

Haleakala's summit crater is a vast, otherworldly landscape of cinder and rock.

The rare silversword plant grows almost exclusively on Haleakala's upper slopes.

Haleakala is considered dormant rather than extinct, though it hasn't erupted in centuries.

Numerous cinder cones dot the floor of Haleakala's massive summit crater.

Several endangered species, including the nene goose, rely on Haleakala's protected habitat.

Haleakala's high-altitude summit creates conditions dramatically different from Maui's coastline below.

The nene, Hawaii's state bird, has been reintroduced within Haleakala National Park.

Hiking trails wind through Haleakala's crater and down toward the coast.

Haleakala's summit rises over 10,000 feet above sea level.

Haleakala's volcanic landscape looks strikingly different from typical lush Hawaiian scenery.

Bamboo forests grow in the lush, wetter sections of Haleakala National Park.

Waterfalls cascade through the rainforested Kipahulu district of Haleakala National Park.",SHIELDVOLCANO,SUNRISE,CRATER,SILVERSWORD,DORMANT,CINDERCONE,ENDANGERED,HIGHALTITUDE,NENE,HIKING,SUMMIT,VOLCANIC,BAMBOO,WATERFALL
Hawaiʻi Volcanoes National Park,"Kilauea is one of the most active volcanoes on Earth.

Fresh lava flows from Kilauea have repeatedly reshaped the park's landscape in recent decades.

Hawaii's volcanoes are shield volcanoes, built up slowly by fluid, far-reaching lava flows.

Hawaii Volcanoes National Park protects two of the world's most active volcanoes.

Kilauea's summit contains a large volcanic caldera that has changed dramatically during recent eruptions.

Steam vents release volcanic gases across portions of the park's caldera region.

The Hawaiian Islands themselves formed over a volcanic hot spot beneath the Pacific plate.

In Hawaiian tradition, Pele is the goddess associated with volcanoes and fire.

Ongoing volcanic eruptions continue to shape and reshape parts of the park.

Some of the park's beaches are made of black sand formed from cooled lava.

Lush rainforest grows right alongside stark, recent lava fields within the park.

Hiking trails let visitors walk across both ancient and recently cooled lava fields.

Molten rock flowing from Kilauea eventually cools into new, solid land.

Hawaii Volcanoes offers geologists a rare, real-time view of active volcanic processes.",KILAUEA,LAVAFLOW,SHIELDVOLCANO,ACTIVEVOLCANO,CALDERA,STEAMVENT,HOTSPOT,PELE,ERUPTION,BLACKSAND,RAINFOREST,HIKING,MOLTENROCK,GEOLOGY
Hot Springs National Park,"Hot Springs National Park protects naturally occurring thermal spring water that emerges heated from underground.

Historic Bathhouse Row showcases elegant buildings once used for therapeutic soaking.

The park's mineral-rich water was long believed to have therapeutic healing properties.

Bathhouse Row became a destination spa town centered on the area's natural hot springs.

Visitors historically traveled to Hot Springs seeking the healing reputation of its warm waters.

Bathhouse Row consists of a historic row of bathhouses built along the base of the mountain.

Natural spring water at Hot Springs emerges from the ground already warmed by geothermal heat.

Several historic bathhouses along Bathhouse Row have been preserved and restored.

Visitors once traveled great distances specifically to soak in the park's warm mineral waters.

The site's springs were protected by federal reservation decades before the modern national park system existed.

Bathhouse Row's buildings showcase a range of early 20th-century architectural styles.

The city of Hot Springs grew up directly around the valley containing the thermal springs.

Hot Springs is one of the smallest national parks by total protected area.

A visitor center along Bathhouse Row helps orient guests to the park's unusual urban setting.",THERMAL,BATHHOUSE,MINERAL,SPA,HEALING,ROW,SPRINGWATER,HISTORIC,SOAK,RESERVATION,ARCHITECTURE,VALLEY,SMALLEST,VISITOR
Indiana Dunes National Park,"Indiana Dunes protects a stretch of sand dunes along the shore of Lake Michigan.

Indiana Dunes is known for exceptional biodiversity packed into a relatively small area.

Wetlands throughout Indiana Dunes support a wide range of native plant and animal species.

Rare prairie remnants survive within portions of Indiana Dunes National Park.

Indiana Dunes serves as an important stopover for migratory birds along Lake Michigan's shoreline.

Indiana Dunes sits near significant industrial development along Lake Michigan's southern shore.

The park protects miles of shoreline along the southern edge of Lake Michigan.

Hiking trails wind through Indiana Dunes' dunes, wetlands, and woodlands.

Ongoing restoration efforts aim to protect and expand Indiana Dunes' native habitats.

Indiana Dunes supports a surprising diversity of ecosystems within a compact area.

Sandy beaches along Lake Michigan draw many visitors to Indiana Dunes each summer.

Wooded areas throughout Indiana Dunes support a variety of native forest wildlife.

Indiana Dunes sits close to major urban areas, making it an accessible getaway.

Indiana Dunes became a national park relatively recently compared to many older parks.",SANDDUNE,LAKEMICHIGAN,BIODIVERSITY,WETLAND,PRAIRIE,MIGRATORYBIRD,INDUSTRIAL,SHORELINE,HIKING,RESTORATION,ECOSYSTEM,BEACH,WOODLAND,URBAN
Isle Royale National Park,"Isle Royale is a remote island wilderness located within Lake Superior.

Isle Royale's wolves and moose have been studied in one of the longest-running predator-prey research projects in the world.

Moose swam or wandered to Isle Royale and established a population without natural predators until wolves arrived.

The relationship between Isle Royale's wolves and moose remains a major focus of long-term ecological study.

Isle Royale is accessible only by boat or seaplane, with no roads or bridges connecting it to the mainland.

Boreal forest covers much of Isle Royale's rugged island terrain.

Numerous historic shipwrecks lie in the waters surrounding Isle Royale.

Kayaking around Isle Royale's shoreline offers access to secluded coves and inlets.

Isle Royale remains almost entirely wilderness, with very limited development.

Isle Royale sits within Lake Superior, the largest of the Great Lakes by surface area.

The isolation of Isle Royale has allowed for unique, long-term wildlife studies.

Backpacking is one of the primary ways visitors explore Isle Royale's interior trails.

Isle Royale is one of the least visited national parks in the contiguous United States.

Isle Royale is actually an archipelago made up of one large island and many smaller ones.",ISLAND,WOLF,MOOSE,PREDATOR,REMOTE,BOREALFOREST,SHIPWRECK,KAYAKING,WILDERNESS,LAKESUPERIOR,ISOLATED,BACKPACKING,LEASTVISITED,ARCHIPELAGO
Joshua Tree National Park,"The Joshua tree is actually a type of yucca, not a true tree.

Joshua trees are members of the yucca plant family, adapted to harsh desert conditions.

The park's northern half lies within the higher, cooler Mojave Desert.

The park's southern half transitions into the lower, hotter Colorado Desert.

Joshua Tree's granite boulder formations are a major draw for rock climbers worldwide.

Massive granite boulders scattered across the park attract climbers from around the world.

Joshua Tree's clear, dark skies make it a popular spot for stargazing.

Desert bighorn sheep roam the rugged, rocky terrain of Joshua Tree National Park.

Hidden desert oases within the park support rare stands of native fan palms.

Cholla cactus forms dense, spiny patches within a dedicated garden area of the park.

Joshua Tree sits at the transition point between two distinct desert ecosystems.

Minimal light pollution makes Joshua Tree an excellent destination for stargazing.

Wildflower blooms can transform Joshua Tree's desert floor after seasonal rains.

Joshua Tree's arid climate supports plants specially adapted to survive with very little water.",JOSHUATREE,YUCCA,MOJAVE,COLORADODESERT,ROCKCLIMBING,BOULDER,NIGHTSKY,DESERTBIGHORN,OASIS,CHOLLA,TRANSITION,STARGAZING,WILDFLOWER,ARID
Katmai National Park,"Katmai National Park is famous for its large population of brown bears fishing for salmon.

Salmon runs each summer draw Katmai's brown bears to its rivers and streams.

The Valley of Ten Thousand Smokes formed after a massive volcanic eruption in 1912.

Thick volcanic ash still covers portions of Katmai's dramatic valley landscape.

Anglers travel to Katmai specifically for its renowned salmon fishing opportunities.

The 1912 eruption that shaped Katmai was one of the largest volcanic eruptions of the 20th century.

Much of Katmai National Park remains protected as pristine wilderness.

Brooks Falls is one of the best-known spots in the world to watch bears catching salmon.

Brown bears are apex predators that dominate Katmai's food chain each summer.

Katmai remains a remote destination, accessible mainly by small aircraft or boat.

Layers of pumice from the 1912 eruption are still visible throughout the valley.

Massive ash flows from the eruption buried the valley in volcanic material.

Katmai supports rich wildlife, especially around its salmon-filled rivers.

Brown bears gather at Brooks Falls each summer specifically for salmon feeding season.",BROWNBEAR,SALMON,VALLEYOFSMOKES,VOLCANICASH,FISHING,ERUPTION,WILDERNESS,BROOKSFALLS,PREDATOR,REMOTE,PUMICE,ASHFLOW,WILDLIFE,FEEDING
Kenai Fjords National Park,"Kenai Fjords National Park protects a rugged coastline carved by ancient glaciers.

The Harding Icefield feeds numerous glaciers throughout Kenai Fjords National Park.

Tidewater glaciers throughout the park calve directly into the surrounding fjords.

Sea otters are frequently spotted floating in Kenai Fjords' coastal waters.

Humpback whales migrate through the waters off Kenai Fjords each year.

Kayaking is a popular way to explore the park's dramatic fjords up close.

Numerous glaciers flow down from the Harding Icefield toward the sea.

Seabirds nest in large colonies along Kenai Fjords' steep coastal cliffs.

Harbor seals frequently rest on ice floes near the park's tidewater glaciers.

Kenai Fjords protects a rugged, glacier-carved coastal wilderness.

Boat cruises are a popular way for visitors to view Kenai Fjords' glaciers and wildlife.

Orcas can sometimes be spotted hunting in the waters off Kenai Fjords.

Kenai Fjords' rugged terrain has limited road access into much of the park.

Kenai Fjords remains a remote destination, primarily accessible only by boat.",FJORD,ICEFIELD,TIDEWATER,SEAOTTER,HUMPBACKWHALE,KAYAKING,GLACIER,SEABIRD,HARBORSEAL,COASTAL,CRUISE,ORCA,RUGGED,REMOTE
Kings Canyon National Park,"Kings Canyon is one of the deepest canyons in the United States.

Kings Canyon National Park also protects several groves of giant sequoia trees.

The General Grant Tree, located in Kings Canyon, is one of the largest trees in the world.

Granite cliffs tower above the Kings River as it winds through the canyon.

Much of Kings Canyon National Park remains designated wilderness.

Kings Canyon's rugged, remote terrain limits development throughout much of the park.

The Kings River carved much of the park's dramatic canyon terrain.

Alpine peaks rise above the tree line in the park's eastern high country.

Kings Canyon remains one of the more remote and lightly developed national parks.

Extensive hiking trails connect Kings Canyon's canyon floor with its high alpine country.

Steep canyon walls rise dramatically above the Kings River.

Dense forests cover much of Kings Canyon's mid-elevation terrain.

Numerous granite peaks rise throughout Kings Canyon's high country.

Kings Canyon's vast backcountry attracts experienced wilderness backpackers.",DEEPCANYON,GIANTSEQUOIA,GENERALGRANT,GRANITE,WILDERNESS,RUGGED,RIVER,ALPINE,REMOTE,HIKING,CANYONWALL,FOREST,PEAK,BACKCOUNTRY
Kobuk Valley National Park,"Kobuk Valley protects a surprising field of large sand dunes north of the Arctic Circle.

The Great Kobuk Sand Dunes are one of the largest active dune fields in the Arctic.

Massive caribou herds cross the Kobuk River during their seasonal migration.

Boreal forest borders the park's tundra and dune landscapes.

Kobuk Valley has no roads or trails within its remote boundaries.

Arctic tundra dominates much of Kobuk Valley's open, treeless terrain.

The Kobuk River has long served as a vital travel route through the region.

Kobuk Valley is one of the least visited national parks due to its extreme remoteness.

Kobuk Valley protects a vast, roadless stretch of Arctic wilderness.

Local communities continue traditional subsistence practices tied to the caribou migration.

Kobuk Valley remains one of the most isolated national parks in the entire system.

The park's pristine landscape has remained largely untouched by development.

Kobuk Valley sits near the treeline separating boreal forest from open tundra.

Kobuk Valley's caribou migration is one of the largest in North America.",SANDDUNE,ARCTICDUNE,CARIBOU,BOREALFOREST,ROADLESS,TUNDRA,KOBUKRIVER,REMOTE,WILDERNESS,SUBSISTENCE,ISOLATED,PRISTINE,TREELINE,MIGRATION
Lake Clark National Park,"Lake Clark National Park features active volcanoes within its rugged wilderness.

Brown bears fish for salmon along the rivers of Lake Clark National Park.

Salmon runs support both wildlife and traditional fishing throughout Lake Clark.

Lake Clark itself is known for its striking turquoise-colored water.

Much of Lake Clark National Park remains protected as pristine wilderness.

Lake Clark remains one of the most remote national parks, with no road access at all.

Floatplanes are one of the primary ways visitors reach Lake Clark National Park.

Fishing draws many visitors to Lake Clark's remote rivers and lakes.

Glaciers cap several of the volcanic peaks within Lake Clark National Park.

Lake Clark's pristine wilderness supports a wide range of native wildlife.

Rugged mountains rise dramatically around Lake Clark's turquoise waters.

Local communities continue subsistence fishing and hunting traditions within the Lake Clark region.

Lake Clark's isolation has helped preserve its wild, undeveloped character.

Lake Clark supports abundant wildlife, from bears to moose to bald eagles.",VOLCANO,BROWNBEAR,SALMON,TURQUOISE,WILDERNESS,REMOTE,FLOATPLANE,FISHING,GLACIER,PRISTINE,MOUNTAIN,SUBSISTENCE,ISOLATED,WILDLIFE
Lassen Volcanic National Park,"Lassen Peak is one of the largest plug dome volcanoes in the world.

Cinder Cone is a striking, symmetrical volcanic cone found within the park.

Sulfur deposits color the ground near several of the park's geothermal features.

Boiling springs bubble and steam throughout parts of Lassen Volcanic National Park.

Ancient lava flows shaped much of the rugged terrain found throughout the park.

Lassen Peak's last major eruption occurred in the early 20th century.

Bubbling mudpots are one of several active geothermal features found within the park.

Fumaroles release steam and volcanic gases from vents throughout the park.

Lassen Peak towers above the surrounding volcanic landscape as the park's tallest point.

Alpine terrain surrounds the park's highest volcanic peaks.

Lassen Peak is currently considered dormant rather than extinct.

The park showcases all four major types of volcanoes found on Earth.

Hydrothermal activity beneath Lassen continues to power its many geothermal features.

Large sections of Lassen Volcanic National Park remain protected as pristine wilderness.",VOLCANO,CINDERCONE,SULFUR,BOILINGSPRING,LAVA,ERUPTION,MUDPOT,FUMAROLE,PEAK,ALPINE,DORMANT,GEOTHERMAL,HYDROTHERMAL,WILDERNESS
Mammoth Cave National Park,"Mammoth Cave is carved through thick layers of limestone bedrock.

Mammoth Cave is the longest known cave system in the world by mapped passage length.

Explorers continue to map new passages within the vast Mammoth Cave system.

Delicate stalactite formations hang from the ceilings of many Mammoth Cave passages.

Mammoth Cave's underground rivers and lakes support unique, rarely seen ecosystems.

Guided tours are the primary way visitors experience the depths of Mammoth Cave.

Eyeless cave fish have adapted to Mammoth Cave's permanently dark underground waters.

Sinkholes on the surface above Mammoth Cave hint at the vast passages hidden below.

Total darkness inside Mammoth Cave has shaped the unusual adaptations of its wildlife.

Ongoing exploration continues to add newly discovered passages to Mammoth Cave's known length.

Mammoth Cave contains a vast network of interconnected caverns and chambers.

Unique mineral formations have developed over thousands of years within Mammoth Cave.

Sound echoes distinctively through Mammoth Cave's large underground chambers.

An underground river flows through sections of the Mammoth Cave system.",LIMESTONE,LONGEST,PASSAGE,STALACTITE,UNDERGROUND,GUIDEDTOUR,BLINDFISH,SINKHOLE,DARKNESS,EXPLORATION,CAVERN,FORMATION,ECHO,RIVER
Mesa Verde National Park,"Mesa Verde protects hundreds of well-preserved ancient cliff dwellings.

The Pueblo peoples' ancestors built the elaborate stone structures found throughout Mesa Verde.

A kiva is a ceremonial underground room built by the Ancestral Puebloans.

The park's name means ""green table"" in Spanish, referring to its flat-topped mesa terrain.

Archaeologists have studied Mesa Verde's ruins extensively since the early 20th century.

Pottery fragments found throughout Mesa Verde offer clues about ancestral daily life.

Many of Mesa Verde's structures were built directly into sandstone cliff alcoves.

Mesa Verde was established specifically to preserve its ancient cultural sites.

Cliff Palace is the largest and most famous ruin complex within Mesa Verde.

The mesa is cut through by numerous steep canyons.

Mesa Verde holds deep cultural heritage significance for many Indigenous communities today.

Visiting some of Mesa Verde's cliff dwellings requires climbing ladders and narrow passages.

A prolonged regional drought is believed to have contributed to the eventual abandonment of Mesa Verde.

Mesa Verde preserves some of the most significant ancient archaeological sites in North America.",CLIFFDWELLING,PUEBLO,KIVA,MESA,ARCHAEOLOGY,POTTERY,SANDSTONE,PRESERVE,RUINS,CANYON,HERITAGE,CLIMBING,DROUGHT,ANCIENT
Mount Rainier National Park,"Mount Rainier is a massive stratovolcano rising above the surrounding Cascade Range.

Mount Rainier holds more glacial ice than any other single peak in the contiguous United States.

Vivid wildflower meadows bloom on Mount Rainier's subalpine slopes each summer.

The Paradise area is one of the most popular and scenic spots on Mount Rainier.

Subalpine meadows surround much of Mount Rainier below its glaciated peak.

Mount Rainier's deep winter snowpack is among the heaviest recorded anywhere in the world.

A lahar, or volcanic mudflow, is considered one of Mount Rainier's most serious potential hazards.

The timberline on Mount Rainier marks where dense forest gives way to alpine meadow.

Dense temperate rainforest grows on the wetter, lower slopes of Mount Rainier.

Mount Rainier is classified as an active volcano, though it hasn't erupted in centuries.

Colorful subalpine meadows are one of Mount Rainier's most photographed features.

Climbing to Mount Rainier's summit is a serious mountaineering challenge attempted by thousands each year.

Mount Rainier's summit sits over 14,000 feet above sea level.

Massive icefields cover much of Mount Rainier's upper slopes year-round.",STRATOVOLCANO,GLACIER,WILDFLOWER,PARADISE,SUBALPINE,SNOWPACK,LAHAR,TIMBERLINE,RAINFOREST,ACTIVEVOLCANO,MEADOW,CLIMBING,SUMMIT,ICEFIELD
New River Gorge National Park,"The New River has carved a deep, dramatic gorge despite being one of the oldest rivers in North America.

The New River Gorge is a premier destination for whitewater rafting in the eastern United States.

Bridge Day at the New River Gorge Bridge draws thousands of spectators and BASE jumpers each year.

Sandstone cliffs throughout the gorge provide some of the best rock climbing in the region.

Historic coal mining once shaped many small communities along the New River Gorge.

The New River Gorge Bridge is one of the longest steel single-span arch bridges in the world.

Climbers travel from around the country to test themselves on the gorge's sandstone routes.

Powerful rapids along the New River challenge rafters of many different skill levels.

Historic mining towns along the gorge offer a glimpse into the region's industrial past.

Scenic overlooks along the rim provide sweeping views down into the New River Gorge.

Rafting outfitters have operated on the New River for decades, guiding visitors through its rapids.

Despite its youthful-looking gorge, the New River is popularly called one of the oldest rivers on Earth, though geologists debate the claim.

A historic railroad trestle still spans portions of the New River Gorge.

The park protects a long, deep canyon cut through the Appalachian Plateau.",GORGE,WHITEWATER,BASE JUMP,SANDSTONE,COALMINING,BRIDGE,CLIMBING,RAPIDS,HISTORIC,OVERLOOK,RAFTING,ANCIENT,TRESTLE,CANYON
North Cascades National Park,"North Cascades National Park contains more glaciers than any other park in the contiguous United States.

The park's jagged, dramatic peaks have earned it the nickname the ""American Alps.""

Alpine terrain dominates much of North Cascades' rugged high country.

North Cascades remains one of the most remote and lightly visited national parks in the country.

North Cascades National Park has very limited road access, keeping much of it remote.

Numerous waterfalls cascade through North Cascades' steep, forested terrain.

Rugged, glacially carved peaks define much of the North Cascades landscape.

Grizzly bears occasionally range into the remote backcountry of North Cascades.

Dense forests cover the lower elevations throughout North Cascades National Park.

Numerous alpine lakes are tucked into North Cascades' rugged mountain terrain.

Sharp, glacier-carved peaks rise dramatically throughout North Cascades National Park.

Heavy snowpack accumulates each winter across North Cascades' high mountain terrain.

Hiking into North Cascades' backcountry requires navigating steep, rugged trails.

North Cascades' isolated terrain has helped preserve its wild, undeveloped character.",GLACIER,JAGGED,ALPINE,WILDERNESS,REMOTE,WATERFALL,RUGGED,GRIZZLYBEAR,FOREST,LAKE,PEAK,SNOWPACK,HIKING,ISOLATED
Olympic National Park,"Olympic National Park protects a rare temperate rainforest ecosystem.

The park spans a dramatic coastline along the Pacific Ocean.

Small glaciers persist high on Olympic's mountainous interior.

Alpine terrain rises sharply above the park's lower rainforest and coastal zones.

Thick moss drapes the trees throughout Olympic's temperate rainforest.

Tidepools along Olympic's rugged coastline reveal a variety of marine life.

Roosevelt elk are commonly found grazing throughout Olympic's forested valleys.

Olympic National Park is known for its unusually diverse mix of ecosystems in one park.

Olympic's rainforest receives some of the highest annual rainfall in the continental United States.

Large sections of Olympic National Park remain protected as pristine wilderness.

Olympic National Park occupies much of the Olympic Peninsula in Washington state.

Numerous waterfalls cascade through Olympic's forested mountain terrain.

Olympic protects three distinct ecosystems: rainforest, coastline, and alpine mountains.

Rugged, undeveloped terrain covers much of Olympic National Park's interior.",RAINFOREST,COASTLINE,GLACIER,ALPINE,MOSS,TIDEPOOL,ROOSEVELTELK,DIVERSE,TEMPERATE,WILDERNESS,PENINSULA,WATERFALL,ECOSYSTEM,RUGGED
Petrified Forest National Park,"Petrified wood throughout the park formed as minerals slowly replaced ancient buried tree trunks.

Colorful mineral deposits give petrified wood its vivid, rainbow-like appearance.

The park's fossilized logs date back to the Triassic period, over 200 million years ago.

Badlands terrain throughout the park has been sculpted by wind and water erosion.

The nearby Painted Desert displays vividly colored bands of eroded rock.

Petrified Forest is rich with fossils of ancient plants and early reptiles.

Quartz crystals often form within petrified wood as it fossilizes over time.

Ancient logjams of fallen trees eventually became the fossilized logs seen in the park today.

The petrified logs found here are remnants of forests that grew hundreds of millions of years ago.

Wind and water have eroded much of the softer surrounding rock, exposing the fossilized logs.

Petrified wood's rainbow coloring comes from trace minerals like iron and manganese.

Petrified Forest was established specifically to preserve its unique fossilized wood formations.

Some petrified wood pieces contain vividly colored crystal formations inside.

Fossilized logs lie scattered across the ground throughout much of the park.",PETRIFIEDWOOD,MINERAL,TRIASSIC,BADLANDS,PAINTEDDESERT,FOSSIL,QUARTZ,LOGJAM,ANCIENT,ERODED,RAINBOW,PRESERVE,CRYSTAL,GROUND
Pinnacles National Park,"Pinnacles National Park protects the eroded remains of an ancient volcano.

Tall rock spires throughout Pinnacles formed from ancient volcanic activity.

California condors, among the rarest birds in North America, have been reintroduced at Pinnacles.

Unique talus caves at Pinnacles formed when massive boulders wedged together in narrow canyons.

Pinnacles' rugged rock formations attract rock climbers seeking varied routes.

The park's volcanic rock originated from an ancient volcano that has since eroded and shifted.

Several bat species roost within the dark passages of Pinnacles' talus caves.

Numerous raptor species, including condors and falcons, nest among Pinnacles' rocky spires.

Chaparral vegetation covers much of the drier hillsides throughout Pinnacles National Park.

Millions of years of erosion have shaped Pinnacles' dramatic rock spires and caves.

Massive rock monoliths dominate the skyline throughout Pinnacles National Park.

Spring wildflower blooms add color to Pinnacles' rugged, rocky landscape.

Narrow canyons wind between Pinnacles' towering volcanic rock formations.

Pinnacles was established specifically to preserve its unusual volcanic rock formations.",VOLCANIC,SPIRE,CONDOR,TALUSCAVE,ROCKCLIMBING,ANCIENTVOLCANO,BAT,RAPTOR,CHAPARRAL,EROSION,MONOLITH,WILDFLOWER,CANYON,PRESERVE
Redwood National Park,"Redwood National and State Parks protect some of the tallest trees on Earth.

Hyperion, the tallest known tree in the world, grows within Redwood National Park.

The redwood forest canopy can rise several hundred feet above the forest floor.

Coastal fog provides essential moisture that helps sustain the towering redwood trees.

Redwood protects some of the last remaining old-growth redwood forest in California.

Lush ferns cover much of the forest floor beneath the towering redwood canopy.

Extensive historic logging removed the vast majority of California's original redwood forest.

Redwood National Park was established largely in response to conservation efforts to save remaining old-growth trees.

Roosevelt elk are commonly seen grazing in Redwood's coastal meadows.

Redwood National Park protects a dramatic stretch of rugged Northern California coastline.

Some of the park's ancient redwoods are estimated to be well over 1,000 years old.

Thick moss often covers the bark of trees within Redwood's humid coastal forest.

Coast redwoods are among the tallest living organisms on Earth.

Redwood forests support a rich and unique ecosystem found nowhere else in the world.",COASTREDWOOD,TALLESTTREE,CANOPY,FOGBELT,OLDGROWTH,FERN,LOGGING,CONSERVATION,ELK,COASTLINE,ANCIENT,MOSS,TOWERING,ECOSYSTEM
Rocky Mountain National Park,"Trail Ridge Road is one of the highest paved through-roads in the United States, crossing Rocky Mountain National Park.

Alpine tundra covers a significant portion of Rocky Mountain National Park's higher elevations.

Large elk herds are a common and iconic sight throughout Rocky Mountain National Park.

Bighorn sheep are frequently spotted along the park's rocky slopes and cliffs.

The Continental Divide runs directly through Rocky Mountain National Park.

Alpine ecosystems above the treeline support specially adapted, low-growing plants.

Numerous peaks throughout the park rise above 12,000 feet in elevation.

Small remaining glaciers persist on some of the park's highest, shaded slopes.

Summer wildflower blooms color Rocky Mountain National Park's alpine meadows.

The timberline marks the elevation above which trees can no longer survive the harsh conditions.

Longs Peak is the tallest mountain within Rocky Mountain National Park.

Moose are found in the park's wetter valley areas, especially near willow thickets.

Extensive hiking trails wind through Rocky Mountain National Park's varied terrain.

Rocky Mountain National Park's dramatic elevation range creates several distinct ecosystems.",TRAILRIDGE,TUNDRA,ELK,BIGHORNSHEEP,DIVIDE,ALPINE,PEAK,GLACIER,WILDFLOWER,TIMBERLINE,LONGSPEAK,MOOSE,HIKING,ELEVATION
Saguaro National Park,"The giant saguaro cactus can live for over 150 years in the Sonoran Desert.

Saguaro National Park protects a dense forest of towering cactus plants.

The park sits within the unique Sonoran Desert ecosystem.

Saguaro cacti generally require decades of growth before beginning to flower.

The saguaro's white bloom is the official state flower of Arizona.

Rugged desert ridges rise across Saguaro National Park's rocky terrain.

Gila woodpeckers carve nesting holes directly into the trunks of saguaro cacti.

Sharp spines cover the saguaro cactus, helping protect it from thirsty animals.

A mature saguaro cactus may grow several large arms as it ages.

The oldest saguaro cacti in the park are sometimes called elder plants due to their great age.

Many desert creatures in Saguaro National Park are most active at night to avoid daytime heat.

Saguaro cacti depend on seasonal rainfall to store enough water to survive dry stretches.

Desert sunsets silhouette the park's towering saguaro cacti in dramatic fashion.

The park was established specifically to preserve its namesake saguaro cactus forest.",SAGUARO,CACTUS,SONORAN,DESERT,BLOOM,RIDGE,GILAWOODPECKER,SPINE,ARM,ELDER,NOCTURNAL,RAINFALL,SUNSET,PRESERVE
