Title,Trivia,Words
Cane Corso,"The Cane Corso originated in Italy, descended from ancient Roman war and guard dogs.

The breed has long been valued as an imposing and capable guard dog.

A powerfully muscular build defines the Cane Corso's physical presence.

The breed's ancestors are believed to trace back to war dogs used by ancient Rome.

Cane Corsos are known for a confident, self-assured temperament.

The breed possesses considerable physical power relative to its size.

Cane Corsos are frequently chosen specifically for their protective instincts.

The breed is naturally alert, quick to notice unfamiliar activity.

With proper training, Cane Corsos form deeply loyal bonds with their families.

An athletic build allows the Cane Corso to move with surprising agility for its size.

The Cane Corso is considered a highly intelligent working breed.

A short, dense coat requires minimal grooming.

Historically, Cane Corsos were used to guard estates and livestock in rural Italy.

The breed is generally trainable, though it benefits from an experienced handler.",ITALY,GUARDDOG,MUSCULAR,ROMAN,CONFIDENT,POWERFUL,PROTECTIVE,ALERT,LOYAL,ATHLETIC,INTELLIGENT,SHORTCOAT,ESTATE,TRAINABLE
Cavalier King Charles Spaniel,"The Cavalier King Charles Spaniel originated in England, favored by royalty for centuries.

The breed is named after King Charles II, who was famously devoted to small spaniels.

A long, silky coat is characteristic of the Cavalier's appearance.

The breed is known for an especially gentle temperament.

Cavaliers are deeply affectionate, often described as eager to please.

The breed is generally very friendly, including toward strangers.

The Cavalier King Charles Spaniel is classified within the toy group.

Feathering on the ears, legs, and tail adds to the breed's elegant look.

Cavaliers are known for being adaptable to a wide range of living situations.

The breed excels as a devoted companion dog.

Cavaliers are typically quite sociable with people and other pets.

The breed moves with a naturally graceful gait.

Cavaliers are known for deep devotion to their owners.

The breed is generally patient, making it popular with families.",ENGLAND,ROYALTY,SILKYCOAT,GENTLE,AFFECTIONATE,FRIENDLY,TOYBREED,FEATHERING,ADAPTABLE,COMPANION,SOCIABLE,GRACEFUL,DEVOTED,PATIENT
Chesapeake Bay Retriever,"The Chesapeake Bay Retriever was developed to retrieve waterfowl in the icy Chesapeake Bay.

The breed takes its name from the Chesapeake Bay region of Maryland.

A Chesapeake's slightly wavy, oily coat helps repel water and insulate against cold.

Chesapeakes were specifically bred to work in the cold waters of the Chesapeake Bay.

The breed's waterproof coat allows it to retrieve game from icy water for hours.

Chesapeake Bay Retrievers were developed specifically for demanding waterfowl hunting conditions.

Chesapeakes are known for a more independent streak than many other retriever breeds.

The breed has a strong, muscular build suited to swimming against currents.

Brown, sedge, or deadgrass coat colors help the Chesapeake blend into marsh environments.

Chesapeakes remain a favorite among duck hunters for their toughness in the field.

Chesapeake Bay Retrievers are known for strong loyalty to their families.

The breed's sturdy frame supports long days of demanding retrieving work.

Chesapeakes are intelligent dogs capable of solving problems independently in the field.

The breed can also be notably protective of its home and family.",RETRIEVER,MARYLAND,WAVYCOAT,COLDWATER,WATERPROOF,HUNTING,INDEPENDENT,STRONG,BROWNCOAT,DUCKHUNTING,LOYAL,STURDY,INTELLIGENT,PROTECTIVE
Chihuahua,"The Chihuahua originated in Mexico, named after the Mexican state of Chihuahua.

The Chihuahua is recognized as the smallest dog breed.

Despite their tiny size, Chihuahuas are known for a bold, confident personality.

The breed carries itself with notable self-assurance.

Chihuahuas often form an especially close bond with one particular person.

The breed is naturally alert, quick to notice unfamiliar sounds or people.

An apple-shaped head is one of the standard traits recognized in the breed.

Chihuahuas are energetic dogs despite their small size.

The breed is known for being deeply devoted to its favorite person.

Chihuahuas are famously vocal, often barking at unfamiliar visitors.

The breed is known for a spirited, feisty temperament.

Chihuahuas were developed primarily as companion dogs.

The breed is known for relatively long life spans compared to larger dogs.

Chihuahuas are often described as having a sassy, spirited attitude.",MEXICO,SMALLEST,BOLD,CONFIDENT,LOYAL,ALERT,APPLEHEAD,ENERGETIC,DEVOTED,VOCAL,SPIRITED,COMPANION,LONGEVITY,SASSY
Chinese Crested,"The Chinese Crested is associated with China, though its exact origins are debated.

The breed's hairless variety has smooth skin except for tufts on the head, feet, and tail.

A coated variety of the breed, called the Powderpuff, has a full coat of soft hair.

The Chinese Crested has a notably delicate, slender build.

The breed was developed primarily as a companion dog.

Chinese Cresteds are known for being deeply affectionate with their owners.

Despite their delicate look, the breed is fairly energetic.

The breed's skin can be sensitive and may need protection from sun and cold.

Chinese Cresteds retain a playful personality throughout their lives.

The hairless variety gives the breed a truly unique appearance among dog breeds.

The breed is generally sociable with people and other pets.

Chinese Cresteds are naturally alert to their surroundings.

The breed is known for being deeply devoted to its family.

Chinese Cresteds are surprisingly agile despite their small, delicate frame.",CHINA,HAIRLESS,POWDERPUFF,DELICATE,COMPANION,AFFECTIONATE,ENERGETIC,SENSITIVE,PLAYFUL,UNIQUE,SOCIABLE,ALERT,DEVOTED,AGILE
Chinese Shar-Pei,"The Chinese Shar-Pei originated in China, historically used as a farm and guard dog.

Deep, distinctive wrinkles cover much of the Shar-Pei's body, especially as a puppy.

Along with the Chow Chow, the Shar-Pei is one of the few breeds with a naturally blue-black tongue.

The breed can be independent-minded, requiring a confident owner.

Shar-Peis form deeply loyal bonds with their families.

The breed is generally calm, especially once past puppyhood.

Shar-Peis are naturally protective of their homes and families.

The breed carries itself with a dignified, composed bearing.

A short, bristly coat is characteristic of the Shar-Pei.

Shar-Peis are known for a confident, self-assured temperament.

The breed is naturally alert, making it an effective watchdog.

Shar-Peis are known for being deeply devoted to their families.

Despite its wrinkled skin, the breed has a sturdy, compact build.

Shar-Peis tend to be reserved, even aloof, with unfamiliar people.",CHINA,WRINKLES,BLUETONGUE,INDEPENDENT,LOYAL,CALM,PROTECTIVE,DIGNIFIED,SHORTCOAT,CONFIDENT,ALERT,DEVOTED,STURDY,RESERVED
Chow Chow,"The Chow Chow is one of the oldest known dog breeds, originating in China.

A thick mane around the neck contributes to the Chow Chow's distinctive, lion-like look.

Along with the Shar-Pei, the Chow Chow is known for its naturally blue-black tongue.

A dense double coat helps the breed withstand cold climates.

Chow Chows can be quite independent-minded, requiring a confident owner.

The breed is often described as aloof, even with familiar people.

Despite their independence, Chow Chows form loyal bonds with their families.

Chow Chows carry themselves with a notably dignified, composed bearing.

A sturdy, compact build is typical of the breed.

The breed tends to be reserved, even wary, with strangers.

Chow Chows are generally calm, with a low-key temperament at home.

The breed is naturally protective of its home and family.

The Chow Chow is considered one of the most ancient dog breeds still in existence.

Chow Chows are sometimes described as having cat-like, independent habits.",CHINA,MANE,BLUETONGUE,THICKCOAT,INDEPENDENT,ALOOF,LOYAL,DIGNIFIED,STURDY,RESERVED,CALM,PROTECTIVE,ANCIENT,CATLIKE
Cocker Spaniel,"The Cocker Spaniel was bred to hunt woodcock, which inspired part of its name.

Cocker Spaniels were developed as flushing dogs that startle birds into flight.

Long, silky ears are one of the Cocker Spaniel's most recognizable features.

The Cocker Spaniel has a compact, sturdy build for its size.

Cocker Spaniels are known for a gentle, affectionate temperament.

The breed's long coat requires regular grooming to prevent matting.

Cocker Spaniels were originally developed as bird dogs for hunters.

The breed is generally known for a cheerful, upbeat personality.

Cocker Spaniels are classified within the gun dog group.

The Cocker Spaniel is the smallest breed in the sporting group.

Cocker Spaniels are highly affectionate and form close bonds with their families.

Feathering on the legs and ears adds to the Cocker Spaniel's elegant look.

The Cocker Spaniel has long been one of the most popular companion breeds.

Cocker Spaniels are generally easy to train given their eagerness to please.",SPANIEL,FLUSHINGDOG,SILKYEARS,COMPACT,GENTLE,GROOMING,BIRDDOG,CHEERFUL,GUNDOG,SMALLEST,AFFECTIONATE,FEATHERING,POPULAR,TRAINABLE
Collie,"The Collie originated in Scotland, developed for herding sheep.

The breed was historically prized for its herding skill on Scottish farms.

The famous fictional dog Lassie helped make the Collie widely recognized worldwide.

A long, flowing coat is characteristic of the Rough Collie variety.

Collies are generally known for a notably gentle temperament.

The breed is considered highly intelligent.

Collies form deeply loyal bonds with their families.

The breed remains a popular choice as a gentle family dog.

Collies are generally quite trainable.

The breed is known for being deeply devoted to its family.

An athletic build supports the Collie's herding heritage.

Collies are naturally protective of their family, including children.

The breed can be fairly vocal, especially when alerting to something unusual.

Collies carry themselves with an elegant, graceful bearing.",SCOTLAND,HERDING,LASSIE,LONGCOAT,GENTLE,INTELLIGENT,LOYAL,FAMILYDOG,TRAINABLE,DEVOTED,ATHLETIC,PROTECTIVE,VOCAL,ELEGANT
Dachshund,"The name Dachshund translates from German as ""badger dog,"" reflecting its original job.

The Dachshund's elongated body helped it maneuver through narrow underground tunnels.

Short legs let the Dachshund dig into and navigate burrows while hunting.

The breed was developed in Germany specifically to hunt badgers and other burrowing animals.

Dachshunds are known for being tenacious, a trait bred for confronting burrowing prey.

Burrowing animals like badgers and rabbits were the Dachshund's traditional quarry.

Despite its small size, the Dachshund is classified as a scent hound.

Wirehaired Dachshunds have a coarse, dense coat distinct from the breed's other coat types.

Smooth-coated Dachshunds have short, sleek fur requiring minimal grooming.

Long-haired Dachshunds have a silky, flowing coat that needs more regular brushing.

Dachshunds are known for a stubborn streak that can make training a challenge.

Despite their independent streak, Dachshunds are typically very loyal to their families.

The Dachshund's compact size makes it a practical choice for smaller living spaces.

A miniature variety of the Dachshund exists alongside the standard size.",BADGERDOG,ELONGATED,SHORTLEGS,GERMANY,TENACIOUS,BURROWING,SCENTHOUND,WIREHAIRED,SMOOTHCOAT,LONGHAIRED,STUBBORN,LOYAL,COMPACT,MINIATURE
Dalmatian,"A distinctive spotted coat is the Dalmatian's most recognizable feature.

Dalmatians are highly energetic dogs that require substantial daily exercise.

The breed historically ran alongside horse-drawn carriages, escorting them on the road.

An athletic build supports the Dalmatian's history of running long distances.

Dalmatians became closely associated with firehouses, historically guarding fire equipment and horses.

The breed forms deeply loyal bonds with its family.

Dalmatians are generally known for an outgoing, friendly temperament.

A short, dense coat requires minimal grooming.

The breed retains a playful personality throughout its life.

Dalmatians are considered an intelligent breed.

The breed is naturally alert, making it an effective watchdog.

The Dalmatian's spotted coat is genuinely distinctive among dog breeds.

Dalmatians have notable endurance, historically able to run for miles.

The breed is generally friendly with people and other animals.",SPOTTED,ENERGETIC,CARRIAGE,ATHLETIC,FIREHOUSE,LOYAL,OUTGOING,SHORTCOAT,PLAYFUL,INTELLIGENT,ALERT,DISTINCTIVE,ENDURANCE,FRIENDLY
Doberman Pinscher,"The Doberman Pinscher was developed in Germany, reportedly by a tax collector seeking protection.

A sleek, short coat is characteristic of the breed's streamlined appearance.

Dobermans have long been valued as capable guard dogs.

The breed is naturally alert, quick to notice changes in its surroundings.

Dobermans are known for forming deeply loyal bonds with their families.

An athletic, muscular build supports the breed's speed and agility.

The Doberman Pinscher is considered one of the more intelligent dog breeds.

Dobermans were historically bred to be fearless protectors.

The breed's protective instincts have made it a popular choice for personal protection.

A muscular, well-proportioned frame is typical of the Doberman.

Dobermans are highly energetic and benefit from regular exercise.

The breed is generally quite trainable, especially with consistent, positive methods.

Dobermans are known for being deeply devoted to their owners.

A powerful build allows the Doberman to move with speed and confidence.",GERMANY,SLEEKCOAT,GUARDDOG,ALERT,LOYAL,ATHLETIC,INTELLIGENT,FEARLESS,PROTECTIVE,MUSCULAR,ENERGETIC,TRAINABLE,DEVOTED,POWERFUL
English Setter,"The English Setter is a bird dog that sets, or freezes, when it locates game.

The breed was developed in England, one of the oldest setter breeds.

Belton, a speckled coat pattern, is a hallmark of the English Setter's appearance.

English Setters were bred specifically to locate game birds for hunters.

The breed is known for a notably gentle, easygoing temperament.

The English Setter's silky coat requires regular brushing to prevent tangles.

English Setters are classified within the gun dog group.

The breed's elegant, flowing coat makes it a striking presence in the show ring.

Feathering along the ears, legs, and tail adds to the breed's elegant look.

English Setters remain active competitors in hunting field trials.

Compared to some other sporting breeds, English Setters are considered relatively mellow.

The breed's athletic build supports long days of work in the field.

English Setters are generally friendly and sociable with people and other dogs.

English Setters are a popular breed in conformation dog shows.",SETTER,ENGLAND,BELTONCOAT,BIRDDOG,GENTLE,SILKYCOAT,GUNDOG,ELEGANT,FEATHERING,FIELDTRIAL,MELLOW,ATHLETIC,FRIENDLY,SHOWDOG
English Springer Spaniel,"The English Springer Spaniel was bred to flush game birds into the open for hunters.

The breed takes its name from its home country, England, where it was developed.

English Springer Spaniels are classified as gun dogs within their hunting group.

Liver-and-white or black-and-white coats are common in the breed.

English Springer Spaniels have a sturdy, medium-sized build suited for long hunts.

The breed is highly energetic and requires regular daily exercise.

Feathering on the ears, legs, and chest is a distinctive feature of the breed's coat.

English Springer Spaniels were developed specifically as versatile bird dogs.

The breed remains a popular competitor in hunting and field trial events.

English Springer Spaniels are known for being affectionate and devoted to their families.

The breed is generally easy to train thanks to its eagerness to work with people.

Despite their energy, English Springer Spaniels have a compact, manageable size for many households.

English Springer Spaniels approach both work and play with noticeable enthusiasm.

The breed's versatility lets it both flush and retrieve game in the field.",FLUSHINGDOG,ENGLAND,GUNDOG,LIVERANDWHITE,MEDIUMSIZE,ENERGETIC,FEATHERING,BIRDDOG,FIELDTRIAL,AFFECTIONATE,TRAINABLE,COMPACT,ENTHUSIASTIC,VERSATILE
Finnish Spitz,"The Finnish Spitz originated in Finland, developed for hunting birds and small game.

The breed is classified as a spitz-type dog.

The Finnish Spitz has a fox-like face and expression.

The breed is famous for its distinctive, rapid barking used to alert hunters to game.

Finnish Spitz dogs were historically used to hunt birds by barking to pinpoint their location.

The breed is naturally alert, quick to notice movement in the field or at home.

Finnish Spitz are energetic dogs that enjoy regular outdoor activity.

The breed forms loyal bonds with its family.

Like other spitz breeds, the Finnish Spitz has a tightly curled tail.

The breed is generally friendly, especially with familiar people.

A reddish coat is characteristic of the Finnish Spitz.

The breed can be independent-minded, reflecting its hunting heritage.

Finnish Spitz are famously vocal, prized for their unique barking ability.

The breed is known for a lively, spirited personality.",FINLAND,SPITZ,FOXLIKE,BARKING,HUNTING,ALERT,ENERGETIC,LOYAL,CURLEDTAIL,FRIENDLY,REDCOAT,INDEPENDENT,VOCAL,LIVELY
Flat-Coated Retriever,"The Flat-Coated Retriever was bred to retrieve waterfowl and upland game for hunters.

The breed's smooth, glossy black or liver coat gives it its name.

Flat-Coated Retrievers are classified within the gun dog group.

The breed was developed in England during the 19th century.

Flat-Coated Retrievers are known for an unusually optimistic, upbeat temperament.

Feathering on the legs and tail is a distinctive feature of the breed's coat.

The breed's athletic build supports both retrieving and general fieldwork.

Flat-Coated Retrievers are famously playful, often retaining puppylike energy into adulthood.

The Flat-Coated Retriever was developed as a versatile bird dog.

The breed has a medium-to-large build suited to a range of retrieving tasks.

Flat-Coated Retrievers are energetic dogs that need regular exercise.

The breed is known for strong loyalty and affection toward its family.

Flat-Coated Retrievers are versatile, capable of both land and water retrieving.

The breed is considered late-maturing, often acting puppyish well into adulthood.",RETRIEVER,GLOSSYCOAT,GUNDOG,ENGLAND,OPTIMISTIC,FEATHERING,ATHLETIC,PLAYFUL,BIRDDOG,MEDIUMSIZE,ENERGETIC,LOYAL,VERSATILE,LATEMATURING
French Bulldog,"The French Bulldog was developed in France from smaller English bulldog stock.

Large, upright ""bat ears"" are one of the French Bulldog's most recognizable features.

The breed has a short, flat face similar to other companion bulldog breeds.

French Bulldogs were developed primarily as companion dogs.

The breed is known for being deeply affectionate with its family.

French Bulldogs retain a playful personality throughout their lives.

A compact, muscular build is typical of the breed.

The French Bulldog's short muzzle classifies it as a brachycephalic breed.

The breed is generally sociable with people and other pets.

French Bulldogs have a notably stocky, solid build for their size.

The breed adapts well to a variety of living situations, including small apartments.

French Bulldogs form loyal bonds with their owners.

Due to their flat faces, French Bulldogs are prone to snoring and noisy breathing.

The French Bulldog has become one of the most popular breeds in recent years.",FRANCE,BATEARS,FLATFACE,COMPANION,AFFECTIONATE,PLAYFUL,COMPACT,BRACHYCEPHALIC,SOCIABLE,STOCKY,ADAPTABLE,LOYAL,SNORING,POPULAR
German Shepherd Dog,"The German Shepherd Dog was developed in Germany specifically for herding sheep.

The breed's herding origins gave it exceptional agility and stamina.

German Shepherds are known for their remarkable versatility across many working roles.

The breed is considered one of the most intelligent dog breeds.

German Shepherds form deeply loyal bonds with their families.

The breed is known for a confident, self-assured temperament.

German Shepherds are widely used as police dogs around the world.

The breed also serves extensively in military and search-and-rescue roles.

German Shepherds are generally highly trainable.

The breed's protective instincts make it a popular guardian and service dog.

An athletic, well-proportioned build supports the breed's demanding working roles.

A dense double coat helps protect German Shepherds in varied climates.

The breed is naturally alert, quick to notice changes in its environment.

German Shepherds have historically been valued for their courageous temperament.",GERMANY,HERDING,VERSATILE,INTELLIGENT,LOYAL,CONFIDENT,POLICEDOG,WORKINGDOG,TRAINABLE,PROTECTIVE,ATHLETIC,DOUBLECOAT,ALERT,COURAGEOUS
German Shorthaired Pointer,"The German Shorthaired Pointer is prized as a versatile hunting dog that points and retrieves.

Breeders in Germany developed the breed to handle multiple hunting tasks in one dog.

The breed was developed in Germany during the 19th century.

A German Shorthaired Pointer's short, dense coat requires minimal grooming.

German Shorthaired Pointers are highly athletic dogs built for long days in the field.

The breed is classified as a gun dog, historically used alongside hunters.

Liver-colored coats, sometimes with white patches, are common in the breed.

German Shorthaired Pointers have impressive stamina, able to hunt for hours at a time.

The breed was specifically developed as an all-purpose hunting companion for varied terrain.

German Shorthaired Pointers are frequently seen competing in field trials.

The breed's high energy level means it needs substantial daily exercise.

Webbed feet help German Shorthaired Pointers swim efficiently when retrieving from water.

A keen nose makes the breed highly effective at tracking game scent.

German Shorthaired Pointers are typically affectionate and loyal toward their families.",POINTER,VERSATILE,GERMANY,SHORTCOAT,ATHLETIC,GUNDOG,LIVERCOLOR,STAMINA,ALLPURPOSE,FIELDTRIAL,ENERGETIC,WEBBEDFEET,KEENNOSE,AFFECTIONATE
Giant Schnauzer,"The Giant Schnauzer was developed in Germany as a larger working version of the breed.

The breed was historically used to drive cattle to market.

Giant Schnauzers are classified as a large breed, the biggest of the three schnauzer sizes.

A distinctive wiry coat is shared across all schnauzer breeds.

A bearded muzzle is a hallmark of the Giant Schnauzer's appearance.

The breed is also valued as an effective guard dog.

Giant Schnauzers are considered highly intelligent working dogs.

A powerful, muscular build supports the breed's history of demanding farm work.

The breed is generally trainable, given its intelligence and work drive.

Giant Schnauzers form strong, loyal bonds with their families.

The breed is energetic and requires regular physical and mental exercise.

Giant Schnauzers are naturally protective of their families.

The breed is known for a confident, assertive temperament.

A sturdy, robust frame reflects the Giant Schnauzer's working heritage.",GERMANY,CATTLE,LARGEBREED,WIRYCOAT,BEARDED,GUARDDOG,INTELLIGENT,POWERFUL,TRAINABLE,LOYAL,ENERGETIC,PROTECTIVE,CONFIDENT,STURDY
Golden Retriever,"Golden Retrievers were bred to retrieve shot waterfowl for hunters without damaging the game.

A Golden Retriever's dense, golden coat gave the breed its name.

Golden Retrievers were developed as versatile gun dogs in 19th-century Scotland.

The breed traces its origins to the Scottish Highlands in the mid-1800s.

Feathering, the longer fur on a Golden's legs, tail, and chest, is a signature breed trait.

Golden Retrievers are known for their gentle, patient temperament, especially around children.

Golden Retrievers are highly intelligent dogs, ranking among the smartest breeds for trainability.

Golden Retrievers are one of the most popular family dog breeds worldwide.

Golden Retrievers are frequently seen in conformation and dog shows thanks to their striking appearance.

Golden Retrievers are commonly trained as service and therapy dogs.

Golden Retrievers are enthusiastic swimmers, thanks to their water-resistant coat.

Golden Retrievers are generally easy to train due to their eagerness to please.

Golden Retrievers are known for their consistently friendly, outgoing personalities.

Golden Retrievers shed fairly heavily and benefit from regular brushing.",RETRIEVER,GOLDENCOAT,GUNDOG,SCOTLAND,FEATHERING,GENTLE,INTELLIGENT,FAMILYDOG,SHOWDOG,SERVICE,SWIMMER,OBEDIENT,FRIENDLY,SHEDDING
Great Dane,"Great Danes are classified as a giant breed, among the tallest dogs in the world.

Despite the name, the Great Dane was developed in Germany, not Denmark.

Great Danes are famously gentle despite their imposing size.

Some Great Danes rank among the tallest individual dogs ever recorded.

The Great Dane's short, smooth coat requires minimal grooming.

Great Danes are generally known for a patient, easygoing temperament.

A powerful, muscular build reflects the breed's history as a hunting and guard dog.

Great Danes are typically friendly, especially once properly socialized.

The breed was historically used to hunt wild boar, giving it the nickname boarhound.

Great Danes are known for forming deeply loyal bonds with their families.

The breed carries itself with a calm, dignified presence.

Despite their size, Great Danes are often surprisingly calm indoors.

Great Danes are typically affectionate, often unaware of their own large size.

The Great Dane is considered one of the largest dog breeds overall.",GIANTBREED,GERMANY,GENTLE,TALLEST,SHORTCOAT,PATIENT,MUSCULAR,FRIENDLY,BOARHOUND,LOYAL,DIGNIFIED,CALM,AFFECTIONATE,LARGEBREED
Great Pyrenees,"The Great Pyrenees originated in the Pyrenees mountains between France and Spain.

The breed was developed as a livestock guardian, protecting flocks from predators.

A thick, weatherproof coat helps the breed withstand harsh mountain conditions.

A predominantly white coat is standard for the breed.

Great Pyrenees historically worked at night, when predators were most active.

Despite their guarding role, the breed is generally known for a calm temperament.

The breed can be independent-minded, a trait suited to working alone with a flock.

Great Pyrenees are naturally protective of the flock or family in their care.

The breed is classified as a large dog, with a substantial, powerful frame.

Despite their imposing size, Great Pyrenees are typically gentle.

The breed is known for great patience while watching over livestock.

Great Pyrenees developed to work independently in the rugged, mountainous terrain.

The breed forms loyal bonds with the flock or family it protects.

Great Pyrenees are known for barking to warn off potential predators at night.",FRANCE,GUARDIAN,THICKCOAT,WHITECOAT,NOCTURNAL,CALM,INDEPENDENT,PROTECTIVE,LARGEBREED,GENTLE,PATIENT,MOUNTAINOUS,LOYAL,VOCAL
Greyhound,"Greyhounds are sighthounds, bred to spot and chase prey primarily by vision.

Greyhounds are considered the fastest dog breed, capable of reaching very high speeds.

Depictions of Greyhound-like dogs appear in ancient Egyptian art thousands of years old.

Greyhounds were widely used in competitive racing throughout the 20th century.

The Greyhound's aerodynamic build helps it achieve remarkable bursts of speed.

A short, sleek coat is typical of the breed and requires minimal grooming.

Despite their racing background, retired Greyhounds are known for a notably gentle temperament.

A lean, narrow build supports the Greyhound's speed and agility.

Many retired racing Greyhounds are famously calm, low-energy companions at home.

Greyhound adoption programs have helped place many retired racers into loving homes.

A deep chest gives the Greyhound extra lung capacity for sprinting.

Greyhounds are true sprinters, built for short bursts rather than long endurance.

The breed is generally quiet, rarely barking without cause.

Greyhounds carry themselves with a naturally elegant, streamlined appearance.",SIGHTHOUND,FASTEST,ANCIENT,RACING,AERODYNAMIC,SLEEKCOAT,GENTLE,LEANBUILD,CALM,ADOPTION,DEEPCHEST,SPRINTER,QUIET,ELEGANT
Havanese,"The Havanese originated in Cuba, where it is the national dog breed.

A long, silky coat is one of the Havanese's most distinctive features.

The breed was developed specifically as a lapdog and companion.

Havanese are known for a notably friendly, sociable temperament.

The breed is deeply affectionate, thriving on companionship.

Havanese are often considered relatively hypoallergenic due to minimal shedding.

The breed retains a playful personality throughout its life.

Havanese are known for adapting well to a variety of living situations.

The breed excels as a devoted companion dog.

Havanese are generally sociable, enjoying company from people and other pets.

The breed is considered fairly easy to train.

Havanese are known for an outgoing, cheerful personality.

The breed's bouncy, springy gait is a notable trait.

Despite its small size, the Havanese has a surprisingly sturdy build.",CUBA,SILKYCOAT,LAPDOG,FRIENDLY,AFFECTIONATE,HYPOALLERGENIC,PLAYFUL,ADAPTABLE,COMPANION,SOCIABLE,TRAINABLE,OUTGOING,BOUNCY,STURDY
Irish Setter,"The Irish Setter was developed as a bird dog that sets, or freezes, upon finding game.

The breed originated in Ireland, where it takes its name.

The Irish Setter's rich mahogany-red coat is one of its most striking features.

The breed's silky coat requires regular brushing to prevent matting.

Irish Setters were bred specifically to locate and point toward game birds.

The breed is highly energetic and needs plenty of daily exercise.

Irish Setters are classified within the gun dog group.

The Irish Setter's elegant, athletic build makes it a popular sight in the show ring.

The breed is known for being especially friendly, even with strangers.

Feathering along the ears, legs, and tail is a hallmark of the Irish Setter's coat.

The Irish Setter's athletic frame supports long days of fieldwork.

The breed remains popular in conformation dog shows for its striking appearance.

Irish Setters are known for their exuberant, high-spirited personality.

The breed still competes in hunting field trials today.",SETTER,IRELAND,MAHOGANY,SILKYCOAT,BIRDDOG,ENERGETIC,GUNDOG,ELEGANT,FRIENDLY,FEATHERING,ATHLETIC,SHOWDOG,EXUBERANT,FIELDTRIAL
Italian Greyhound,"The Italian Greyhound is a sighthound, related to but smaller than the standard Greyhound.

The Italian Greyhound is the smallest of the sighthound breeds.

The breed has a long history in Italy, where it was favored by nobility.

A slender, delicate frame is characteristic of the Italian Greyhound.

The breed carries itself with the same elegant bearing as its larger sighthound relatives.

Italian Greyhounds are considered sensitive dogs that thrive on gentle handling.

The breed is deeply affectionate and often forms close bonds with its owners.

Depictions resembling Italian Greyhounds appear in art dating back to antiquity.

A short, sleek coat is typical of the breed, offering little protection from cold.

The Italian Greyhound's delicate legs mean it can be prone to injury if handled roughly.

The breed is primarily kept today as a companion rather than a working dog.

Despite its small size, the Italian Greyhound retains a notably energetic streak.

The Italian Greyhound moves with a light, graceful gait.

The breed is classified within the toy group due to its small size.",SIGHTHOUND,MINIATURE,ITALY,SLENDER,ELEGANT,SENSITIVE,AFFECTIONATE,ANCIENT,SLEEKCOAT,DELICATE,COMPANION,ENERGETIC,GRACEFUL,TOYBREED
Japanese Chin,"The Japanese Chin was historically favored by Japanese royalty and nobility.

The breed's association with royal courts earned it a privileged, pampered history.

A long, silky coat is characteristic of the Japanese Chin's appearance.

The breed is often noted for cat-like habits, including grooming and climbing.

The Japanese Chin was developed specifically as a companion breed.

The breed is generally known for a gentle temperament.

Japanese Chins are known for being deeply affectionate with their owners.

The breed can show a touch of independence typical of some ancient companion breeds.

Japanese Chins are known for adapting well to a variety of living situations.

The breed is generally quiet, rarely barking without good reason.

Japanese Chins move with a naturally graceful, dainty gait.

The breed is often described as having a charming, expressive face.

Japanese Chins have a delicate, dainty build.

The breed is known for being deeply devoted to its family.",JAPAN,ROYALTY,SILKYCOAT,CATLIKE,COMPANION,GENTLE,AFFECTIONATE,INDEPENDENT,ADAPTABLE,QUIET,GRACEFUL,CHARMING,DAINTY,DEVOTED
Keeshond,"The Keeshond originated in the Netherlands, historically kept on barges and farms.

The breed is a spitz-type dog, related to other northern European spitz breeds.

A thick double coat helps the Keeshond withstand cold, damp conditions.

Distinctive markings around the eyes give the Keeshond a ""spectacled"" look.

The breed is generally known for a friendly, sociable temperament.

Keeshonden are typically outgoing, enjoying company from people and other dogs.

The breed is naturally alert, historically valued as a barge watchdog.

Keeshonden form deeply loyal bonds with their families.

A fluffy, plush coat is one of the Keeshond's most recognizable traits.

The breed is generally quite sociable with people and other pets.

Keeshonden adapt well to a variety of living situations.

The breed can be fairly vocal, especially when alerting to something new.

Like other spitz breeds, the Keeshond has a tightly curled tail.

The Keeshond is considered a fairly intelligent breed.",NETHERLANDS,SPITZ,THICKCOAT,SPECTACLES,FRIENDLY,OUTGOING,ALERT,LOYAL,FLUFFY,SOCIABLE,ADAPTABLE,VOCAL,CURLEDTAIL,INTELLIGENT
Labrador Retriever,"Labrador Retrievers were originally bred to retrieve waterfowl and fishing nets for fishermen.

A Labrador's dense, waterproof coat helps it stay warm while swimming in cold water.

The Labrador's thick, tapered ""otter tail"" helps power it through the water like a rudder.

Labradors were developed as versatile gun dogs for hunters.

Labradors are known for their gentle temperament, making them popular family companions.

Labradors consistently rank as one of the most popular family dog breeds in the United States.

The breed's ancestors originated in Newfoundland, Canada, working alongside fishermen.

A Labrador's short, dense coat sheds water easily and needs only minimal grooming.

Labradors are highly energetic dogs that need regular exercise to stay happy and healthy.

Labradors are highly trainable, which is part of why they excel as service and guide dogs.

Labradors are natural swimmers, with webbed toes that help propel them through water.

The Labrador Retriever has been one of America's most popular dog breeds for decades.

Labradors are known for their loyalty and eagerness to please their owners.

A Labrador's sturdy, athletic build supports its history as a working retriever.",RETRIEVER,WATERPROOF,OTTERTAIL,GUNDOG,GENTLE,FAMILYDOG,NEWFOUNDLAND,SHORTCOAT,ENERGETIC,TRAINABLE,SWIMMER,POPULAR,LOYAL,STURDY
